"band","element_id","word"
"Pink Floyd",51,"leave"
"Pink Floyd",51,"leave"
"Pink Floyd",51,"choose"
"Pink Floyd",51,"ground"
"Pink Floyd",52,"live"
"Pink Floyd",52,"fly"
"Pink Floyd",52,"smiles"
"Pink Floyd",52,"tears"
"Pink Floyd",52,"cry"
"Pink Floyd",52,"touch"
"Pink Floyd",52,"life"
"Pink Floyd",53,"run"
"Pink Floyd",53,"rabbit"
"Pink Floyd",53,"run"
"Pink Floyd",53,"dig"
"Pink Floyd",53,"hole"
"Pink Floyd",53,"forget"
"Pink Floyd",53,"sun"
"Pink Floyd",53,"sit"
"Pink Floyd",53,"time"
"Pink Floyd",53,"dig"
"Pink Floyd",54,"live"
"Pink Floyd",54,"fly"
"Pink Floyd",54,"ride"
"Pink Floyd",54,"tide"
"Pink Floyd",54,"balanced"
"Pink Floyd",54,"biggest"
"Pink Floyd",54,"wave"
"Pink Floyd",54,"race"
"Pink Floyd",54,"grave"
"Pink Floyd",55,"bridges"
"Pink Floyd",55,"burning"
"Pink Floyd",55,"gladly"
"Pink Floyd",55,"merging"
"Pink Floyd",55,"shadows"
"Pink Floyd",55,"flickering"
"Pink Floyd",55,"lines"
"Pink Floyd",55,"stolen"
"Pink Floyd",55,"moments"
"Pink Floyd",55,"floating"
"Pink Floyd",55,"softly"
"Pink Floyd",55,"air"
"Pink Floyd",55,"born"
"Pink Floyd",55,"wings"
"Pink Floyd",55,"fire"
"Pink Floyd",55,"climbing"
"Pink Floyd",55,"ancient"
"Pink Floyd",55,"bonds"
"Pink Floyd",55,"breaking"
"Pink Floyd",55,"moving"
"Pink Floyd",55,"changing"
"Pink Floyd",55,"dreaming"
"Pink Floyd",55,"day"
"Pink Floyd",55,"cast"
"Pink Floyd",55,"magic"
"Pink Floyd",55,"visions"
"Pink Floyd",55,"stirring"
"Pink Floyd",55,"kindled"
"Pink Floyd",55,"burning"
"Pink Floyd",55,"flames"
"Pink Floyd",55,"rise"
"Pink Floyd",55,"eyes"
"Pink Floyd",55,"door"
"Pink Floyd",55,"stands"
"Pink Floyd",55,"ajar"
"Pink Floyd",55,"wall"
"Pink Floyd",55,"gilded"
"Pink Floyd",55,"cage"
"Pink Floyd",55,"reach"
"Pink Floyd",55,"ties"
"Pink Floyd",55,"moment"
"Pink Floyd",55,"hand"
"Pink Floyd",55,"breaks"
"Pink Floyd",55,"golden"
"Pink Floyd",55,"band"
"Pink Floyd",56,"girl"
"Pink Floyd",56,"sitting"
"Pink Floyd",56,"sun"
"Pink Floyd",56,"buy"
"Pink Floyd",56,"candy"
"Pink Floyd",56,"currant"
"Pink Floyd",56,"bun"
"Pink Floyd",56,"run"
"Pink Floyd",57,"oooh"
"Pink Floyd",57,"talk"
"Pink Floyd",57,"fuck"
"Pink Floyd",57,"feeling"
"Pink Floyd",57,"frail"
"Pink Floyd",58,"true"
"Pink Floyd",58,"sun"
"Pink Floyd",58,"shining"
"Pink Floyd",58,"bright"
"Pink Floyd",58,"gonna"
"Pink Floyd",58,"love"
"Pink Floyd",58,"tonight"
"Pink Floyd",58,"ice"
"Pink Floyd",58,"cream"
"Pink Floyd",58,"taste"
"Pink Floyd",58,"afternoon"
"Pink Floyd",58,"ice"
"Pink Floyd",58,"cream"
"Pink Floyd",58,"taste"
"Pink Floyd",58,"eat"
"Pink Floyd",59,"oooh"
"Pink Floyd",59,"touch"
"Pink Floyd",59,"child"
"Pink Floyd",59,"drive"
"Pink Floyd",59,"wild"
"Pink Floyd",59,"feeling"
"Pink Floyd",59,"frail"
"Pink Floyd",60,"cat"
"Pink Floyd",60,"frail"
"Pink Floyd",61,"girl"
"Pink Floyd",61,"sitting"
"Pink Floyd",61,"sun"
"Pink Floyd",61,"buy"
"Pink Floyd",61,"candy"
"Pink Floyd",61,"currant"
"Pink Floyd",61,"bun"
"Pink Floyd",61,"run"
"Pink Floyd",62,"movement"
"Pink Floyd",62,"accomplished"
"Pink Floyd",62,"stages"
"Pink Floyd",62,"seventh"
"Pink Floyd",62,"brings"
"Pink Floyd",62,"return"
"Pink Floyd",62,"light"
"Pink Floyd",62,"forms"
"Pink Floyd",62,"darkness"
"Pink Floyd",62,"increased"
"Pink Floyd",62,"change"
"Pink Floyd",62,"returns"
"Pink Floyd",62,"success"
"Pink Floyd",62,"coming"
"Pink Floyd",62,"error"
"Pink Floyd",62,"action"
"Pink Floyd",62,"brings"
"Pink Floyd",62,"fortune"
"Pink Floyd",62,"sunset"
"Pink Floyd",62,"time"
"Pink Floyd",62,"month"
"Pink Floyd",62,"winter"
"Pink Floyd",62,"solstice"
"Pink Floyd",62,"change"
"Pink Floyd",62,"due"
"Pink Floyd",62,"thunder"
"Pink Floyd",62,"heaven"
"Pink Floyd",62,"destroyed"
"Pink Floyd",62,"change"
"Pink Floyd",62,"returns"
"Pink Floyd",62,"success"
"Pink Floyd",62,"coming"
"Pink Floyd",62,"error"
"Pink Floyd",62,"action"
"Pink Floyd",62,"brings"
"Pink Floyd",62,"fortune"
"Pink Floyd",62,"sunset"
"Pink Floyd",62,"sunrise"
"Pink Floyd",62,"movement"
"Pink Floyd",62,"accomplished"
"Pink Floyd",62,"stages"
"Pink Floyd",62,"seventh"
"Pink Floyd",62,"brings"
"Pink Floyd",62,"return"
"Pink Floyd",62,"light"
"Pink Floyd",62,"forms"
"Pink Floyd",62,"darkness"
"Pink Floyd",62,"increased"
"Pink Floyd",62,"change"
"Pink Floyd",62,"returns"
"Pink Floyd",62,"success"
"Pink Floyd",62,"coming"
"Pink Floyd",62,"error"
"Pink Floyd",62,"action"
"Pink Floyd",62,"brings"
"Pink Floyd",62,"fortune"
"Pink Floyd",62,"sunset"
"Pink Floyd",62,"sunrise"
"Pink Floyd",63,"shout"
"Pink Floyd",63,"sleep"
"Pink Floyd",63,"price"
"Pink Floyd",63,"stepp"
"Pink Floyd",63,"conscience"
"Pink Floyd",63,"rest"
"Pink Floyd",63,"test"
"Pink Floyd",63,"awake"
"Pink Floyd",63,"start"
"Pink Floyd",63,"beating"
"Pink Floyd",63,"heart"
"Pink Floyd",63,"beneath"
"Pink Floyd",63,"sky"
"Pink Floyd",63,"ears"
"Pink Floyd",63,"eyes"
"Pink Floyd",63,"set"
"Pink Floyd",63,"sail"
"Pink Floyd",63,"sea"
"Pink Floyd",63,"longpast"
"Pink Floyd",63,"memories"
"Pink Floyd",63,"childhood's"
"Pink Floyd",63,"fantasies"
"Pink Floyd",63,"merge"
"Pink Floyd",63,"harsh"
"Pink Floyd",63,"realities"
"Pink Floyd",63,"sail"
"Pink Floyd",63,"hoist"
"Pink Floyd",63,"eyes"
"Pink Floyd",63,"growing"
"Pink Floyd",63,"moist"
"Pink Floyd",63,"fears"
"Pink Floyd",63,"voiced"
"Pink Floyd",63,"final"
"Pink Floyd",63,"choice"
"Pink Floyd",63,"reason"
"Pink Floyd",63,"born"
"Pink Floyd",63,"die"
"Pink Floyd",63,"beneath"
"Pink Floyd",63,"infinite"
"Pink Floyd",63,"sky"
"Pink Floyd",63,"there'll"
"Pink Floyd",63,"war"
"Pink Floyd",63,"there'll"
"Pink Floyd",63,"peace"
"Pink Floyd",63,"day"
"Pink Floyd",63,"cease"
"Pink Floyd",63,"iron"
"Pink Floyd",63,"rust"
"Pink Floyd",63,"proud"
"Pink Floyd",63,"dust"
"Pink Floyd",63,"time"
"Pink Floyd",63,"mend"
"Pink Floyd",63,"song"
"Pink Floyd",64,"churchyard"
"Pink Floyd",64,"river"
"Pink Floyd",64,"lazing"
"Pink Floyd",64,"haze"
"Pink Floyd",64,"midday"
"Pink Floyd",64,"laughing"
"Pink Floyd",64,"grasses"
"Pink Floyd",64,"graze"
"Pink Floyd",64,"yellow"
"Pink Floyd",64,"bird"
"Pink Floyd",64,"singing"
"Pink Floyd",64,"flying"
"Pink Floyd",64,"leaving"
"Pink Floyd",64,"willow"
"Pink Floyd",64,"weeping"
"Pink Floyd",64,"water"
"Pink Floyd",64,"waving"
"Pink Floyd",64,"river"
"Pink Floyd",64,"daughters"
"Pink Floyd",64,"swaying"
"Pink Floyd",64,"ripples"
"Pink Floyd",64,"reeds"
"Pink Floyd",64,"trip"
"Pink Floyd",64,"cirrus"
"Pink Floyd",64,"minor"
"Pink Floyd",64,"crater"
"Pink Floyd",64,"sun"
"Pink Floyd",64,"thousand"
"Pink Floyd",64,"miles"
"Pink Floyd",64,"moonlight"
"Pink Floyd",65,"trip"
"Pink Floyd",65,"heave"
"Pink Floyd",65,"ho"
"Pink Floyd",65,"fro"
"Pink Floyd",65,"word"
"Pink Floyd",65,"trip"
"Pink Floyd",65,"trip"
"Pink Floyd",65,"dream"
"Pink Floyd",65,"dragon"
"Pink Floyd",65,"hide"
"Pink Floyd",65,"wings"
"Pink Floyd",65,"ghost"
"Pink Floyd",65,"tower"
"Pink Floyd",65,"sails"
"Pink Floyd",65,"cackling"
"Pink Floyd",65,"plate"
"Pink Floyd",65,"break"
"Pink Floyd",65,"cracked"
"Pink Floyd",65,"scattered"
"Pink Floyd",65,"needles"
"Pink Floyd",65,"minute"
"Pink Floyd",65,"gong"
"Pink Floyd",65,"coughs"
"Pink Floyd",65,"clears"
"Pink Floyd",65,"throat"
"Pink Floyd",65,"madam"
"Pink Floyd",65,"stand"
"Pink Floyd",65,"hey"
"Pink Floyd",65,"ho"
"Pink Floyd",65,"original"
"Pink Floyd",65,"favorite"
"Pink Floyd",65,"grand"
"Pink Floyd",65,"grasshoppers"
"Pink Floyd",65,"green"
"Pink Floyd",65,"herbarian"
"Pink Floyd",65,"band"
"Pink Floyd",65,"tune"
"Pink Floyd",65,"play"
"Pink Floyd",65,"confide"
"Pink Floyd",65,"trip"
"Pink Floyd",65,"heave"
"Pink Floyd",65,"ho"
"Pink Floyd",65,"fro"
"Pink Floyd",65,"word"
"Pink Floyd",65,"leave"
"Pink Floyd",65,"close"
"Pink Floyd",65,"eyes"
"Pink Floyd",65,"octopus"
"Pink Floyd",65,"ride"
"Pink Floyd",66,"lost"
"Pink Floyd",66,"wood"
"Pink Floyd",66,"bad"
"Pink Floyd",66,"quiet"
"Pink Floyd",66,"wood"
"Pink Floyd",66,"meant"
"Pink Floyd",66,"honey"
"Pink Floyd",66,"plough"
"Pink Floyd",66,"yellow"
"Pink Floyd",66,"prickly"
"Pink Floyd",66,"seeds"
"Pink Floyd",66,"clover"
"Pink Floyd",66,"honey"
"Pink Floyd",66,"pots"
"Pink Floyd",66,"mystic"
"Pink Floyd",66,"shining"
"Pink Floyd",66,"feed"
"Pink Floyd",66,"madcap"
"Pink Floyd",66,"laughed"
"Pink Floyd",66,"border"
"Pink Floyd",66,"hey"
"Pink Floyd",66,"ho"
"Pink Floyd",66,"huff"
"Pink Floyd",66,"talbot"
"Pink Floyd",66,"winds"
"Pink Floyd",66,"blew"
"Pink Floyd",66,"leaves"
"Pink Floyd",66,"wag"
"Pink Floyd",66,"bag"
"Pink Floyd",66,"raging"
"Pink Floyd",66,"seas"
"Pink Floyd",66,"seep"
"Pink Floyd",66,"low"
"Pink Floyd",66,"creep"
"Pink Floyd",66,"wind"
"Pink Floyd",66,"blows"
"Pink Floyd",66,"tropical"
"Pink Floyd",66,"heat"
"Pink Floyd",66,"drones"
"Pink Floyd",66,"throng"
"Pink Floyd",66,"mossy"
"Pink Floyd",66,"seats"
"Pink Floyd",66,"squeaking"
"Pink Floyd",66,"door"
"Pink Floyd",66,"squeak"
"Pink Floyd",66,"meet"
"Pink Floyd",66,"leave"
"Pink Floyd",66,"close"
"Pink Floyd",66,"eyes"
"Pink Floyd",66,"octopus"
"Pink Floyd",66,"ride"
"Pink Floyd",67,"sit"
"Pink Floyd",67,"touching"
"Pink Floyd",67,"hips"
"Pink Floyd",67,"madcap"
"Pink Floyd",67,"galloping"
"Pink Floyd",67,"chase"
"Pink Floyd",67,"cheat"
"Pink Floyd",67,"cried"
"Pink Floyd",67,"shouting"
"Pink Floyd",67,"kangaroo"
"Pink Floyd",67,"true"
"Pink Floyd",67,"tree"
"Pink Floyd",67,"cried"
"Pink Floyd",67,"leave"
"Pink Floyd",67,"close"
"Pink Floyd",67,"eyes"
"Pink Floyd",67,"octopus"
"Pink Floyd",67,"ride"
"Pink Floyd",67,"madcap"
"Pink Floyd",67,"laughed"
"Pink Floyd",67,"border"
"Pink Floyd",67,"hey"
"Pink Floyd",67,"ho"
"Pink Floyd",67,"huff"
"Pink Floyd",67,"talbot"
"Pink Floyd",68,"churchyard"
"Pink Floyd",68,"river"
"Pink Floyd",68,"lazing"
"Pink Floyd",68,"haze"
"Pink Floyd",68,"midday"
"Pink Floyd",68,"laughing"
"Pink Floyd",68,"grasses"
"Pink Floyd",68,"graze"
"Pink Floyd",68,"yellow"
"Pink Floyd",68,"bird"
"Pink Floyd",68,"singing"
"Pink Floyd",68,"flying"
"Pink Floyd",68,"leaving"
"Pink Floyd",68,"willow"
"Pink Floyd",68,"weeping"
"Pink Floyd",68,"water"
"Pink Floyd",68,"waving"
"Pink Floyd",68,"river"
"Pink Floyd",68,"daughters"
"Pink Floyd",68,"swaying"
"Pink Floyd",68,"ripples"
"Pink Floyd",68,"reeds"
"Pink Floyd",68,"trip"
"Pink Floyd",68,"cirrus"
"Pink Floyd",68,"minor"
"Pink Floyd",68,"crater"
"Pink Floyd",68,"sun"
"Pink Floyd",68,"thousand"
"Pink Floyd",68,"miles"
"Pink Floyd",68,"moonlight"
"Pink Floyd",69,"nod"
"Pink Floyd",69,"hear"
"Pink Floyd",69,"home"
"Pink Floyd",69,"hear"
"Pink Floyd",69,"feeling"
"Pink Floyd",69,"ease"
"Pink Floyd",69,"pain"
"Pink Floyd",69,"feet"
"Pink Floyd",69,"relax"
"Pink Floyd",69,"information"
"Pink Floyd",69,"basic"
"Pink Floyd",69,"hurts"
"Pink Floyd",70,"pain"
"Pink Floyd",70,"receding"
"Pink Floyd",70,"distant"
"Pink Floyd",70,"ship"
"Pink Floyd",70,"smoke"
"Pink Floyd",70,"horizon"
"Pink Floyd",70,"coming"
"Pink Floyd",70,"waves"
"Pink Floyd",70,"lips"
"Pink Floyd",70,"move"
"Pink Floyd",70,"hear"
"Pink Floyd",70,"child"
"Pink Floyd",70,"fever"
"Pink Floyd",70,"hands"
"Pink Floyd",70,"balloons"
"Pink Floyd",70,"feeling"
"Pink Floyd",70,"explain"
"Pink Floyd",70,"understand"
"Pink Floyd",70,"comfortably"
"Pink Floyd",70,"numb"
"Pink Floyd",70,"o.k"
"Pink Floyd",70,"pinprick"
"Pink Floyd",70,"there'll"
"Pink Floyd",70,"hurting"
"Pink Floyd",70,"feel"
"Pink Floyd",70,"sick"
"Pink Floyd",70,"stand"
"Pink Floyd",70,"that'll"
"Pink Floyd",70,"time"
"Pink Floyd",70,"pain"
"Pink Floyd",70,"receding"
"Pink Floyd",70,"distant"
"Pink Floyd",70,"ship"
"Pink Floyd",70,"smoke"
"Pink Floyd",70,"horizon"
"Pink Floyd",70,"coming"
"Pink Floyd",70,"waves"
"Pink Floyd",70,"lips"
"Pink Floyd",70,"move"
"Pink Floyd",70,"hear"
"Pink Floyd",70,"child"
"Pink Floyd",70,"caught"
"Pink Floyd",70,"fleeting"
"Pink Floyd",70,"glimpse"
"Pink Floyd",70,"corner"
"Pink Floyd",70,"eye"
"Pink Floyd",70,"finger"
"Pink Floyd",70,"child"
"Pink Floyd",70,"grown"
"Pink Floyd",70,"dream"
"Pink Floyd",70,"comfortably"
"Pink Floyd",70,"numb"
"Pink Floyd",71,"burned"
"Pink Floyd",71,"broken"
"Pink Floyd",71,"days"
"Pink Floyd",71,"slipped"
"Pink Floyd",71,"window"
"Pink Floyd",71,"watching"
"Pink Floyd",71,"hurt"
"Pink Floyd",71,"helpless"
"Pink Floyd",71,"surround"
"Pink Floyd",71,"hanging"
"Pink Floyd",71,"else's"
"Pink Floyd",71,"words"
"Pink Floyd",71,"dying"
"Pink Floyd",71,"heard"
"Pink Floyd",71,"staring"
"Pink Floyd",71,"straight"
"Pink Floyd",71,"shining"
"Pink Floyd",71,"sun"
"Pink Floyd",71,"lost"
"Pink Floyd",71,"lost"
"Pink Floyd",71,"time"
"Pink Floyd",71,"seeds"
"Pink Floyd",71,"lifeand"
"Pink Floyd",71,"seeds"
"Pink Floyd",71,"change"
"Pink Floyd",71,"planted"
"Pink Floyd",71,"rain"
"Pink Floyd",71,"fell"
"Pink Floyd",71,"dark"
"Pink Floyd",71,"slow"
"Pink Floyd",71,"pondered"
"Pink Floyd",71,"dangerous"
"Pink Floyd",71,"irresistible"
"Pink Floyd",71,"pastime"
"Pink Floyd",71,"heavenly"
"Pink Floyd",71,"ride"
"Pink Floyd",71,"silence"
"Pink Floyd",71,"moment"
"Pink Floyd",71,"arrived"
"Pink Floyd",71,"killing"
"Pink Floyd",71,"past"
"Pink Floyd",71,"coming"
"Pink Floyd",71,"life"
"Pink Floyd",72,"heavenly"
"Pink Floyd",72,"ride"
"Pink Floyd",72,"silence"
"Pink Floyd",72,"waiting"
"Pink Floyd",72,"begun"
"Pink Floyd",72,"headed"
"Pink Floyd",72,"straight"
"Pink Floyd",72,"shining"
"Pink Floyd",72,"sun"
"Pink Floyd",73,"corporal"
"Pink Floyd",73,"clegg"
"Pink Floyd",73,"wooden"
"Pink Floyd",73,"leg"
"Pink Floyd",73,"won"
"Pink Floyd",73,"war"
"Pink Floyd",73,"1944"
"Pink Floyd",73,"corporal"
"Pink Floyd",73,"clegg"
"Pink Floyd",73,"medal"
"Pink Floyd",73,"orange"
"Pink Floyd",73,"red"
"Pink Floyd",73,"blue"
"Pink Floyd",73,"found"
"Pink Floyd",73,"zoo"
"Pink Floyd",73,"dear"
"Pink Floyd",73,"dear"
"Pink Floyd",73,"sad"
"Pink Floyd",73,"dear"
"Pink Floyd",73,"dear"
"Pink Floyd",73,"laugh"
"Pink Floyd",73,"clegg"
"Pink Floyd",73,"proud"
"Pink Floyd",73,"clegg"
"Pink Floyd",73,"drop"
"Pink Floyd",73,"gin"
"Pink Floyd",73,"corporal"
"Pink Floyd",73,"clegg"
"Pink Floyd",73,"umbrella"
"Pink Floyd",73,"rain"
"Pink Floyd",73,"blame"
"Pink Floyd",73,"corporal"
"Pink Floyd",73,"clegg"
"Pink Floyd",73,"recieved"
"Pink Floyd",73,"medal"
"Pink Floyd",73,"dream"
"Pink Floyd",73,"majesty"
"Pink Floyd",73,"queen"
"Pink Floyd",73,"boots"
"Pink Floyd",73,"clean"
"Pink Floyd",73,"clegg"
"Pink Floyd",73,"proud"
"Pink Floyd",73,"clegg"
"Pink Floyd",73,"drop"
"Pink Floyd",73,"gin"
"Pink Floyd",74,"border"
"Pink Floyd",74,"shadow"
"Pink Floyd",74,"trees"
"Pink Floyd",74,"stream"
"Pink Floyd",74,"hollow"
"Pink Floyd",74,"head"
"Pink Floyd",74,"feel"
"Pink Floyd",74,"breeze"
"Pink Floyd",75,"red"
"Pink Floyd",75,"queen"
"Pink Floyd",75,"waiting"
"Pink Floyd",75,"news"
"Pink Floyd",75,"white"
"Pink Floyd",75,"king"
"Pink Floyd",75,"move"
"Pink Floyd",75,"balance"
"Pink Floyd",75,"hung"
"Pink Floyd",75,"head"
"Pink Floyd",75,"stay"
"Pink Floyd",75,"shadows"
"Pink Floyd",75,"undercover"
"Pink Floyd",75,"secret"
"Pink Floyd",75,"tight"
"Pink Floyd",76,"backway"
"Pink Floyd",76,"chamber"
"Pink Floyd",76,"reserved"
"Pink Floyd",76,"queen"
"Pink Floyd",76,"note"
"Pink Floyd",76,"slowly"
"Pink Floyd",76,"started"
"Pink Floyd",76,"read"
"Pink Floyd",77,"run"
"Pink Floyd",77,"treasury"
"Pink Floyd",77,"bring"
"Pink Floyd",77,"gold"
"Pink Floyd",77,"pawn"
"Pink Floyd",77,"cried"
"Pink Floyd",77,"white"
"Pink Floyd",77,"king"
"Pink Floyd",77,"game"
"Pink Floyd",77,"chess"
"Pink Floyd",77,"wrong"
"Pink Floyd",77,"courtiers"
"Pink Floyd",77,"crowded"
"Pink Floyd",77,"told"
"Pink Floyd",77,"gathered"
"Pink Floyd",77,"round"
"Pink Floyd",78,"store"
"Pink Floyd",78,"dungeon"
"Pink Floyd",78,"red"
"Pink Floyd",78,"paint"
"Pink Floyd",78,"white"
"Pink Floyd",78,"newborn"
"Pink Floyd",78,"colour"
"Pink Floyd",78,"cover"
"Pink Floyd",78,"neighbor"
"Pink Floyd",79,"game"
"Pink Floyd",79,"cried"
"Pink Floyd",79,"board"
"Pink Floyd",79,"everyday"
"Pink Floyd",79,"holiday"
"Pink Floyd",79,"pieces"
"Pink Floyd",79,"cheered"
"Pink Floyd",79,"tidings"
"Pink Floyd",79,"spread"
"Pink Floyd",79,"abroad"
"Pink Floyd",79,"pink"
"Pink Floyd",79,"queen"
"Pink Floyd",79,"sat"
"Pink Floyd",79,"smiled"
"Pink Floyd",79,"cat"
"Pink Floyd",79,"smiled"
"Pink Floyd",80,"corporal"
"Pink Floyd",80,"clegg"
"Pink Floyd",80,"wooden"
"Pink Floyd",80,"leg"
"Pink Floyd",80,"won"
"Pink Floyd",80,"war"
"Pink Floyd",80,"1944"
"Pink Floyd",80,"corporal"
"Pink Floyd",80,"clegg"
"Pink Floyd",80,"medal"
"Pink Floyd",80,"orange"
"Pink Floyd",80,"red"
"Pink Floyd",80,"blue"
"Pink Floyd",80,"found"
"Pink Floyd",80,"zoo"
"Pink Floyd",80,"dear"
"Pink Floyd",80,"dear"
"Pink Floyd",80,"sad"
"Pink Floyd",80,"dear"
"Pink Floyd",80,"dear"
"Pink Floyd",80,"laugh"
"Pink Floyd",80,"clegg"
"Pink Floyd",80,"proud"
"Pink Floyd",80,"clegg"
"Pink Floyd",80,"drop"
"Pink Floyd",80,"gin"
"Pink Floyd",80,"corporal"
"Pink Floyd",80,"clegg"
"Pink Floyd",80,"umbrella"
"Pink Floyd",80,"rain"
"Pink Floyd",80,"blame"
"Pink Floyd",80,"corporal"
"Pink Floyd",80,"clegg"
"Pink Floyd",80,"recieved"
"Pink Floyd",80,"medal"
"Pink Floyd",80,"dream"
"Pink Floyd",80,"majesty"
"Pink Floyd",80,"queen"
"Pink Floyd",80,"boots"
"Pink Floyd",80,"clean"
"Pink Floyd",80,"clegg"
"Pink Floyd",80,"proud"
"Pink Floyd",80,"clegg"
"Pink Floyd",80,"drop"
"Pink Floyd",80,"gin"
"Pink Floyd",81,"smile"
"Pink Floyd",81,"smile"
"Pink Floyd",81,"smile"
"Pink Floyd",81,"smile"
"Pink Floyd",81,"laughter"
"Pink Floyd",81,"echoes"
"Pink Floyd",81,"eyes"
"Pink Floyd",81,"climb"
"Pink Floyd",81,"climb"
"Pink Floyd",81,"climb"
"Pink Floyd",81,"climb"
"Pink Floyd",81,"footfall"
"Pink Floyd",81,"softly"
"Pink Floyd",81,"pines"
"Pink Floyd",81,"cry"
"Pink Floyd",81,"cry"
"Pink Floyd",81,"cry"
"Pink Floyd",81,"cry"
"Pink Floyd",81,"sadness"
"Pink Floyd",81,"passes"
"Pink Floyd",81,"role"
"Pink Floyd",81,"role"
"Pink Floyd",81,"role"
"Pink Floyd",81,"role"
"Pink Floyd",81,"role"
"Pink Floyd",81,"stone"
"Pink Floyd",82,"path"
"Pink Floyd",82,"tread"
"Pink Floyd",82,"narrow"
"Pink Floyd",82,"drop"
"Pink Floyd",82,"shear"
"Pink Floyd",82,"ravens"
"Pink Floyd",82,"watching"
"Pink Floyd",82,"vantage"
"Pink Floyd",82,"apprehension"
"Pink Floyd",82,"creeping"
"Pink Floyd",82,"choo"
"Pink Floyd",82,"train"
"Pink Floyd",82,"spine"
"Pink Floyd",82,"tightrope"
"Pink Floyd",82,"reach"
"Pink Floyd",82,"final"
"Pink Floyd",82,"cuplet"
"Pink Floyd",82,"rhyme"
"Pink Floyd",82,"time"
"Pink Floyd",82,"cymbaline"
"Pink Floyd",82,"time"
"Pink Floyd",82,"cymbaline"
"Pink Floyd",82,"wake"
"Pink Floyd",82,"butterfly"
"Pink Floyd",82,"broken"
"Pink Floyd",82,"wings"
"Pink Floyd",82,"falling"
"Pink Floyd",82,"ravens"
"Pink Floyd",82,"closing"
"Pink Floyd",82,"hide"
"Pink Floyd",82,"manager"
"Pink Floyd",82,"agent"
"Pink Floyd",82,"busy"
"Pink Floyd",82,"phone"
"Pink Floyd",82,"selling"
"Pink Floyd",82,"colored"
"Pink Floyd",82,"photographs"
"Pink Floyd",82,"magazines"
"Pink Floyd",82,"home"
"Pink Floyd",82,"time"
"Pink Floyd",82,"cymbaline"
"Pink Floyd",82,"time"
"Pink Floyd",82,"cymbaline"
"Pink Floyd",82,"wake"
"Pink Floyd",82,"lines"
"Pink Floyd",82,"converging"
"Pink Floyd",82,"stand"
"Pink Floyd",82,"moved"
"Pink Floyd",82,"picture"
"Pink Floyd",82,"plane"
"Pink Floyd",82,"leaves"
"Pink Floyd",82,"heavy"
"Pink Floyd",82,"feet"
"Pink Floyd",82,"hear"
"Pink Floyd",82,"thunder"
"Pink Floyd",82,"train"
"Pink Floyd",82,"suddenly"
"Pink Floyd",82,"strikes"
"Pink Floyd",82,"moving"
"Pink Floyd",82,"range"
"Pink Floyd",82,"doctor"
"Pink Floyd",82,"strange"
"Pink Floyd",82,"changing"
"Pink Floyd",82,"size"
"Pink Floyd",82,"time"
"Pink Floyd",82,"cymbaline"
"Pink Floyd",82,"time"
"Pink Floyd",82,"cymbaline"
"Pink Floyd",82,"wake"
"Pink Floyd",82,"time"
"Pink Floyd",82,"cymbaline"
"Pink Floyd",82,"time"
"Pink Floyd",82,"cymbaline"
"Pink Floyd",82,"wake"
"Pink Floyd",83,"gotta"
"Pink Floyd",83,"crazy"
"Pink Floyd",83,"gotta"
"Pink Floyd",83,"real"
"Pink Floyd",83,"gotta"
"Pink Floyd",83,"sleep"
"Pink Floyd",83,"toes"
"Pink Floyd",83,"street"
"Pink Floyd",83,"gotta"
"Pink Floyd",83,"pick"
"Pink Floyd",83,"easy"
"Pink Floyd",83,"meat"
"Pink Floyd",83,"eyes"
"Pink Floyd",83,"closed"
"Pink Floyd",83,"moving"
"Pink Floyd",83,"silently"
"Pink Floyd",83,"wind"
"Pink Floyd",83,"sight"
"Pink Floyd",83,"gotta"
"Pink Floyd",83,"strike"
"Pink Floyd",83,"moment"
"Pink Floyd",83,"thinking"
"Pink Floyd",83,"style"
"Pink Floyd",83,"club"
"Pink Floyd",83,"tie"
"Pink Floyd",83,"firm"
"Pink Floyd",83,"handshake"
"Pink Floyd",83,"eye"
"Pink Floyd",83,"easy"
"Pink Floyd",83,"smile"
"Pink Floyd",83,"trusted"
"Pink Floyd",83,"people"
"Pink Floyd",83,"lie"
"Pink Floyd",83,"chance"
"Pink Floyd",83,"knife"
"Pink Floyd",83,"gotta"
"Pink Floyd",83,"eye"
"Pink Floyd",83,"shoulder"
"Pink Floyd",83,"harder"
"Pink Floyd",83,"harder"
"Pink Floyd",83,"harder"
"Pink Floyd",83,"pack"
"Pink Floyd",83,"fly"
"Pink Floyd",83,"south"
"Pink Floyd",83,"hide"
"Pink Floyd",83,"head"
"Pink Floyd",83,"sand"
"Pink Floyd",83,"sad"
"Pink Floyd",83,"dying"
"Pink Floyd",83,"cancer"
"Pink Floyd",83,"loose"
"Pink Floyd",83,"control"
"Pink Floyd",83,"reap"
"Pink Floyd",83,"harvest"
"Pink Floyd",83,"sown"
"Pink Floyd",83,"fear"
"Pink Floyd",83,"grows"
"Pink Floyd",83,"bad"
"Pink Floyd",83,"blood"
"Pink Floyd",83,"slows"
"Pink Floyd",83,"stone"
"Pink Floyd",83,"late"
"Pink Floyd",83,"loose"
"Pink Floyd",83,"weight"
"Pink Floyd",83,"throw"
"Pink Floyd",83,"drown"
"Pink Floyd",83,"dragged"
"Pink Floyd",83,"stone"
